session_id,rows,dominant_country,dominant_platform,start_hour,completion_rate,artist_affinity_ratio,country_match,platform_match,hour_match,artist_affinity_match,driving_hint,attribution_score,keep_as_primary_user
2306,23,US,"iOS 14.6 (iPhone13,3)",18,1.0,0.695652,1,0,1,1,0,3.0,1
2312,23,US,"iOS 14.6 (iPhone13,3)",16,1.0,0.608696,1,0,1,1,0,3.0,1
2672,23,US,"iOS 14.6 (iPhone13,3)",8,1.0,0.608696,1,0,1,1,0,3.0,1
2848,23,US,"iOS 14.6 (iPhone13,3)",18,1.0,0.565217,1,0,1,1,0,3.0,1
2894,23,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.652174,1,0,1,1,0,3.0,1
3016,23,US,"iOS 14.6 (iPhone13,3)",20,1.0,0.391304,1,0,1,1,0,3.0,1
3229,23,US,"iOS 14.8 (iPhone13,3)",14,1.0,0.391304,1,0,1,1,0,3.0,1
3339,23,US,"iOS 14.8 (iPhone13,3)",6,1.0,0.478261,1,0,1,1,0,3.0,1
3386,23,US,"iOS 14.8 (iPhone13,3)",6,1.0,0.956522,1,0,1,1,0,3.0,1
3512,23,US,"iOS 15.1.1 (iPhone13,3)",8,1.0,0.608696,1,0,1,1,0,3.0,1
3563,23,US,"iOS 15.1.1 (iPhone13,3)",17,1.0,0.565217,1,0,1,1,0,3.0,1
3615,23,US,"iOS 15.1.1 (iPhone13,3)",10,1.0,0.391304,1,0,1,1,0,3.0,1
3889,23,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,0.521739,1,0,1,1,0,3.0,1
4029,23,US,"iOS 15.1.1 (iPhone13,3)",10,1.0,0.347826,1,0,1,1,0,3.0,1
4275,23,US,"iOS 15.3.1 (iPhone13,3)",8,1.0,0.217391,1,0,1,1,0,3.0,1
4577,23,US,"iOS 15.4.1 (iPhone13,3)",18,1.0,0.478261,1,0,1,1,0,3.0,1
4822,23,US,"iOS 15.5 (iPhone14,2)",1,1.0,0.695652,1,0,1,1,0,3.0,1
4896,23,US,"iOS 15.5 (iPhone14,2)",18,1.0,0.608696,1,0,1,1,0,3.0,1
5152,23,US,"iOS 15.6.1 (iPhone14,2)",21,1.0,0.347826,1,0,1,1,0,3.0,1
5156,23,US,"iOS 15.6.1 (iPhone14,2)",21,1.0,0.434783,1,0,1,1,0,3.0,1
5653,23,IN,ios,9,0.304348,0.26087,0,1,1,1,0,3.0,0
8837,23,JP,ios,19,0.391304,0.565217,0,1,1,1,0,3.0,0
11,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",20,1.0,0.909091,1,0,1,1,0,3.0,1
534,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,1.0,0.545455,1,0,1,1,0,3.0,1
619,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",9,1.0,0.454545,1,0,1,1,0,3.0,1
721,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",18,1.0,0.772727,1,0,1,1,0,3.0,1
944,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",20,1.0,0.409091,1,0,1,1,0,3.0,1
1031,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",8,1.0,0.5,1,0,1,1,0,3.0,1
1032,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.5,1,0,1,1,0,3.0,1
1049,22,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.5,1,0,1,1,0,3.0,1
1408,22,US,"iOS 14.2.1 (iPhone13,3)",22,1.0,0.636364,1,0,1,1,0,3.0,1
1440,22,US,"iOS 14.2.1 (iPhone13,3)",23,1.0,0.636364,1,0,1,1,0,3.0,1
1481,22,US,"iOS 14.4 (iPhone13,3)",9,1.0,0.590909,1,0,1,1,0,3.0,1
1505,22,US,"iOS 14.4 (iPhone13,3)",20,1.0,0.5,1,0,1,1,0,3.0,1
1520,22,US,"iOS 14.4 (iPhone13,3)",21,1.0,0.727273,1,0,1,1,0,3.0,1
1658,22,US,"iOS 14.4 (iPhone13,3)",20,1.0,0.363636,1,0,1,1,0,3.0,1
1681,22,US,"iOS 14.4 (iPhone13,3)",22,1.0,0.681818,1,0,1,1,0,3.0,1
1827,22,US,"iOS 14.4 (iPhone13,3)",20,1.0,0.590909,1,0,1,1,0,3.0,1
1876,22,US,"iOS 14.4 (iPhone13,3)",20,1.0,0.727273,1,0,1,1,0,3.0,1
2031,22,US,"iOS 14.4.2 (iPhone13,3)",1,1.0,0.272727,1,0,1,1,0,3.0,1
2208,22,US,"iOS 14.4.2 (iPhone13,3)",1,1.0,0.863636,1,0,1,1,0,3.0,1
2219,22,US,"iOS 14.4.2 (iPhone13,3)",6,1.0,0.636364,1,0,1,1,0,3.0,1
2285,22,US,"iOS 14.4.2 (iPhone13,3)",10,1.0,0.727273,1,0,1,1,0,3.0,1
2369,22,US,"iOS 14.6 (iPhone13,3)",19,1.0,0.772727,1,0,1,1,0,3.0,1
2485,22,US,"iOS 14.6 (iPhone13,3)",8,1.0,0.272727,1,0,1,1,0,3.0,1
2552,22,US,"iOS 14.6 (iPhone13,3)",6,1.0,0.681818,1,0,1,1,0,3.0,1
2571,22,US,"Android OS 10 API 29 (samsung, SM-G960U)",23,1.0,0.363636,1,0,1,1,0,3.0,1
2644,22,US,"Android OS 10 API 29 (samsung, SM-G960U)",16,1.0,0.545455,1,0,1,1,0,3.0,1
2654,22,US,"iOS 14.6 (iPhone13,3)",21,1.0,0.454545,1,0,1,1,0,3.0,1
2678,22,US,"iOS 14.6 (iPhone13,3)",6,1.0,0.409091,1,0,1,1,0,3.0,1
2770,22,US,"iOS 14.6 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
2881,22,US,"iOS 14.6 (iPhone13,3)",20,1.0,0.636364,1,0,1,1,0,3.0,1
2949,22,US,"iOS 14.6 (iPhone13,3)",16,1.0,0.590909,1,0,1,1,0,3.0,1
3038,22,US,"iOS 14.6 (iPhone13,3)",19,1.0,0.545455,1,0,1,1,0,3.0,1
3060,22,US,Windows 10 (10.0.19042; x64; AppX),6,1.0,1.0,1,0,1,1,0,3.0,1
3140,22,US,"iOS 14.8 (iPhone13,3)",19,1.0,0.727273,1,0,1,1,0,3.0,1
3215,22,US,"iOS 14.8 (iPhone13,3)",14,1.0,0.272727,1,0,1,1,0,3.0,1
3352,22,US,"iOS 14.8 (iPhone13,3)",19,1.0,0.454545,1,0,1,1,0,3.0,1
3463,22,US,"iOS 15.1.1 (iPhone13,3)",7,1.0,0.909091,1,0,1,1,0,3.0,1
4232,22,US,"iOS 15.3.1 (iPhone13,3)",18,1.0,0.545455,1,0,1,1,0,3.0,1
4243,22,US,"iOS 15.3.1 (iPhone13,3)",16,1.0,0.454545,1,0,1,1,0,3.0,1
4247,22,US,"iOS 15.3.1 (iPhone13,3)",6,1.0,0.590909,1,0,1,1,0,3.0,1
4392,22,US,"iOS 15.3.1 (iPhone13,3)",18,1.0,0.454545,1,0,1,1,0,3.0,1
4421,22,US,"iOS 15.4.1 (iPhone13,3)",8,1.0,0.590909,1,0,1,1,0,3.0,1
4491,22,US,"iOS 15.4.1 (iPhone13,3)",10,1.0,0.818182,1,0,1,1,0,3.0,1
4610,22,US,"iOS 15.4.1 (iPhone13,3)",19,1.0,0.409091,1,0,1,1,0,3.0,1
4746,22,US,"iOS 15.5 (iPhone14,2)",19,1.0,0.681818,1,0,1,1,0,3.0,1
5077,22,US,"iOS 15.6.1 (iPhone14,2)",18,1.0,0.545455,1,0,1,1,0,3.0,1
5648,22,IN,ios,21,0.136364,0.454545,0,1,1,1,0,3.0,0
504,21,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",19,1.0,0.47619,1,0,1,1,0,3.0,1
602,21,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.52381,1,0,1,1,0,3.0,1
682,21,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",18,1.0,0.619048,1,0,1,1,0,3.0,1
818,21,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.714286,1,0,1,1,0,3.0,1
1386,21,US,"iOS 14.2.1 (iPhone13,3)",21,1.0,0.238095,1,0,1,1,0,3.0,1
1575,21,US,"iOS 14.4 (iPhone13,3)",7,1.0,0.47619,1,0,1,1,0,3.0,1
1686,21,US,"iOS 14.4 (iPhone13,3)",10,1.0,0.619048,1,0,1,1,0,3.0,1
1760,21,US,Windows 10 (10.0.18363; x64; AppX),7,1.0,0.619048,1,0,1,1,0,3.0,1
1784,21,US,"iOS 14.4 (iPhone13,3)",17,1.0,0.47619,1,0,1,1,0,3.0,1
1811,21,US,"iOS 14.4 (iPhone13,3)",17,1.0,0.333333,1,0,1,1,0,3.0,1
1850,21,US,"iOS 14.4 (iPhone13,3)",22,1.0,0.52381,1,0,1,1,0,3.0,1
1861,21,US,Windows 10 (10.0.18363; x64; AppX),7,1.0,0.47619,1,0,1,1,0,3.0,1
1949,21,US,"iOS 14.4.2 (iPhone13,3)",20,1.0,0.761905,1,0,1,1,0,3.0,1
2501,21,US,"iOS 14.6 (iPhone13,3)",16,1.0,0.380952,1,0,1,1,0,3.0,1
2613,21,US,"iOS 14.6 (iPhone13,3)",19,1.0,0.47619,1,0,1,1,0,3.0,1
2750,21,US,"iOS 14.6 (iPhone13,3)",16,1.0,0.809524,1,0,1,1,0,3.0,1
2836,21,US,"iOS 14.6 (iPhone13,3)",6,1.0,0.666667,1,0,1,1,0,3.0,1
2879,21,US,"iOS 14.6 (iPhone13,3)",9,1.0,0.52381,1,0,1,1,0,3.0,1
2929,21,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.428571,1,0,1,1,0,3.0,1
2967,21,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.47619,1,0,1,1,0,3.0,1
3173,21,US,"iOS 14.8 (iPhone13,3)",19,1.0,0.333333,1,0,1,1,0,3.0,1
3185,21,US,"iOS 14.8 (iPhone13,3)",21,1.0,0.714286,1,0,1,1,0,3.0,1
3288,21,US,"iOS 14.8 (iPhone13,3)",21,1.0,0.619048,1,0,1,1,0,3.0,1
3344,21,US,"iOS 14.8 (iPhone13,3)",21,1.0,0.52381,1,0,1,1,0,3.0,1
3515,21,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,0.571429,1,0,1,1,0,3.0,1
3548,21,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,0.619048,1,0,1,1,0,3.0,1
3571,21,US,"iOS 15.1.1 (iPhone13,3)",9,1.0,0.571429,1,0,1,1,0,3.0,1
3594,21,US,"iOS 15.1.1 (iPhone13,3)",8,1.0,0.809524,1,0,1,1,0,3.0,1
3942,21,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,0.619048,1,0,1,1,0,3.0,1
3956,21,US,"iOS 15.1.1 (iPhone13,3)",10,1.0,0.904762,1,0,1,1,0,3.0,1
4060,21,US,"iOS 15.1.1 (iPhone13,3)",7,1.0,0.809524,1,0,1,1,0,3.0,1
4098,21,US,Windows 10 (10.0.19042; x64; AppX),7,1.0,0.857143,1,0,1,1,0,3.0,1
4192,21,US,"iOS 15.3.1 (iPhone13,3)",17,1.0,0.47619,1,0,1,1,0,3.0,1
4209,21,US,"iOS 15.3.1 (iPhone13,3)",19,1.0,0.952381,1,0,1,1,0,3.0,1
4270,21,US,"iOS 15.3.1 (iPhone13,3)",18,1.0,0.714286,1,0,1,1,0,3.0,1
4280,21,US,"iOS 15.3.1 (iPhone13,3)",6,1.0,0.380952,1,0,1,1,0,3.0,1
4494,21,US,"iOS 15.4.1 (iPhone13,3)",8,1.0,0.809524,1,0,1,1,0,3.0,1
4524,21,US,"iOS 15.4.1 (iPhone13,3)",0,1.0,0.571429,1,0,1,1,0,3.0,1
5066,21,US,"iOS 15.6.1 (iPhone14,2)",18,1.0,0.47619,1,0,1,1,0,3.0,1
5138,21,US,"iOS 15.6.1 (iPhone14,2)",1,1.0,0.380952,1,0,1,1,0,3.0,1
8716,21,IN,ios,10,0.333333,0.571429,0,1,1,1,0,3.0,0
18,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",17,1.0,0.8,1,0,1,1,0,3.0,1
364,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",9,1.0,0.85,1,0,1,1,0,3.0,1
557,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",19,1.0,0.35,1,0,1,1,0,3.0,1
586,20,US,Windows 10 (10.0.18362; x64; AppX),15,1.0,0.2,1,0,1,1,0,3.0,1
600,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",6,1.0,0.45,1,0,1,1,0,3.0,1
664,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",18,1.0,0.3,1,0,1,1,0,3.0,1
956,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",11,1.0,0.3,1,0,1,1,0,3.0,1
990,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",21,1.0,0.55,1,0,1,1,0,3.0,1
996,20,US,Windows 10 (10.0.18363; x64; AppX),8,1.0,0.75,1,0,1,1,0,3.0,1
1039,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",21,1.0,0.45,1,0,1,1,0,3.0,1
1070,20,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",22,1.0,0.2,1,0,1,1,0,3.0,1
1367,20,US,"iOS 14.2.1 (iPhone13,3)",21,1.0,0.35,1,0,1,1,0,3.0,1
1378,20,US,"iOS 14.2.1 (iPhone13,3)",15,1.0,0.7,1,0,1,1,0,3.0,1
1423,20,US,"iOS 14.2.1 (iPhone13,3)",21,1.0,0.8,1,0,1,1,0,3.0,1
1446,20,US,"iOS 14.2.1 (iPhone13,3)",22,1.0,0.85,1,0,1,1,0,3.0,1
1461,20,US,"iOS 14.2.1 (iPhone13,3)",22,1.0,0.8,1,0,1,1,0,3.0,1
1491,20,US,"iOS 14.4 (iPhone13,3)",22,1.0,0.3,1,0,1,1,0,3.0,1
1497,20,US,"iOS 14.4 (iPhone13,3)",11,1.0,0.5,1,0,1,1,0,3.0,1
1673,20,US,"iOS 14.4 (iPhone13,3)",21,1.0,0.5,1,0,1,1,0,3.0,1
1728,20,US,"iOS 14.4 (iPhone13,3)",17,1.0,0.55,1,0,1,1,0,3.0,1
1819,20,US,"iOS 14.4 (iPhone13,3)",19,1.0,0.55,1,0,1,1,0,3.0,1
1925,20,US,"iOS 14.4.2 (iPhone13,3)",10,1.0,0.45,1,0,1,1,0,3.0,1
1957,20,US,"iOS 14.4.2 (iPhone13,3)",22,1.0,0.35,1,0,1,1,0,3.0,1
1993,20,US,"iOS 14.4.2 (iPhone13,3)",17,1.0,0.6,1,0,1,1,0,3.0,1
2112,20,US,"iOS 14.4.2 (iPhone13,3)",7,1.0,0.75,1,0,1,1,0,3.0,1
2165,20,US,"iOS 14.4.2 (iPhone13,3)",23,1.0,0.6,1,0,1,1,0,3.0,1
2265,20,US,"iOS 14.4.2 (iPhone13,3)",6,1.0,0.8,1,0,1,1,0,3.0,1
2415,20,US,"iOS 14.6 (iPhone13,3)",22,1.0,0.25,1,0,1,1,0,3.0,1
2686,20,US,"iOS 14.6 (iPhone13,3)",16,1.0,0.45,1,0,1,1,0,3.0,1
2845,20,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.55,1,0,1,1,0,3.0,1
2856,20,US,"iOS 14.6 (iPhone13,3)",8,1.0,0.55,1,0,1,1,0,3.0,1
3011,20,US,"iOS 14.6 (iPhone13,3)",1,1.0,0.35,1,0,1,1,0,3.0,1
3089,20,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.55,1,0,1,1,0,3.0,1
3100,20,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.6,1,0,1,1,0,3.0,1
3230,20,US,"iOS 14.8 (iPhone13,3)",15,1.0,0.5,1,0,1,1,0,3.0,1
3343,20,US,"iOS 14.8 (iPhone13,3)",20,1.0,0.5,1,0,1,1,0,3.0,1
3849,20,US,"iOS 15.1.1 (iPhone13,3)",17,1.0,0.75,1,0,1,1,0,3.0,1
3878,20,US,"iOS 15.1.1 (iPhone13,3)",23,1.0,0.85,1,0,1,1,0,3.0,1
3931,20,US,"iOS 15.1.1 (iPhone13,3)",17,1.0,0.8,1,0,1,1,0,3.0,1
4155,20,US,"iOS 15.3.1 (iPhone13,3)",11,1.0,0.6,1,0,1,1,0,3.0,1
4194,20,US,"iOS 15.3.1 (iPhone13,3)",19,1.0,0.4,1,0,1,1,0,3.0,1
4213,20,US,"iOS 15.3.1 (iPhone13,3)",17,1.0,0.6,1,0,1,1,0,3.0,1
4300,20,US,"iOS 15.3.1 (iPhone13,3)",16,1.0,0.75,1,0,1,1,0,3.0,1
4624,20,US,"iOS 15.4.1 (iPhone13,3)",0,1.0,0.6,1,0,1,1,0,3.0,1
4782,20,US,"iOS 15.5 (iPhone14,2)",21,1.0,0.75,1,0,1,1,0,3.0,1
4792,20,US,"iOS 15.5 (iPhone14,2)",19,1.0,0.6,1,0,1,1,0,3.0,1
4793,20,US,"iOS 15.5 (iPhone14,2)",21,1.0,0.45,1,0,1,1,0,3.0,1
4802,20,US,"iOS 15.5 (iPhone14,2)",0,1.0,0.4,1,0,1,1,0,3.0,1
5092,20,US,"iOS 15.6.1 (iPhone14,2)",23,1.0,0.65,1,0,1,1,0,3.0,1
5143,20,US,"iOS 15.6.1 (iPhone14,2)",14,1.0,0.35,1,0,1,1,0,3.0,1
5187,20,US,"iOS 15.6.1 (iPhone14,2)",21,1.0,0.55,1,0,1,1,0,3.0,1
5618,20,IN,ios,20,0.35,0.45,0,1,1,1,0,3.0,0
8,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",18,1.0,0.684211,1,0,1,1,0,3.0,1
67,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",21,1.0,0.789474,1,0,1,1,0,3.0,1
410,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",21,1.0,0.210526,1,0,1,1,0,3.0,1
596,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",19,1.0,0.526316,1,0,1,1,0,3.0,1
612,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",18,1.0,0.684211,1,0,1,1,0,3.0,1
628,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",19,1.0,0.736842,1,0,1,1,0,3.0,1
896,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.578947,1,0,1,1,0,3.0,1
961,19,US,Partner tizen_tv samsung;QN65Q70RAFXZA;568a50c7e7f64fe3b44a3316ef5590fd;;tpapi,8,1.0,0.368421,1,0,1,1,0,3.0,1
965,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,1.0,0.526316,1,0,1,1,0,3.0,1
1020,19,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",11,1.0,0.578947,1,0,1,1,0,3.0,1
1460,19,US,"iOS 14.2.1 (iPhone13,3)",11,1.0,0.736842,1,0,1,1,0,3.0,1
1504,19,US,"iOS 14.4 (iPhone13,3)",8,1.0,0.526316,1,0,1,1,0,3.0,1
1613,19,US,"iOS 14.4 (iPhone13,3)",22,1.0,0.421053,1,0,1,1,0,3.0,1
1854,19,US,"iOS 14.4 (iPhone13,3)",6,1.0,0.421053,1,0,1,1,0,3.0,1
1899,19,US,"iOS 14.4.2 (iPhone13,3)",21,1.0,0.578947,1,0,1,1,0,3.0,1
2030,19,US,"iOS 14.4.2 (iPhone13,3)",22,1.0,0.421053,1,0,1,1,0,3.0,1
2044,19,US,"iOS 14.4.2 (iPhone13,3)",9,1.0,0.736842,1,0,1,1,0,3.0,1
2147,19,US,"iOS 14.4.2 (iPhone13,3)",19,1.0,0.789474,1,0,1,1,0,3.0,1
2181,19,US,"iOS 14.4.2 (iPhone13,3)",9,1.0,0.473684,1,0,1,1,0,3.0,1
2188,19,US,"iOS 14.4.2 (iPhone13,3)",20,1.0,0.578947,1,0,1,1,0,3.0,1
2214,19,US,"iOS 14.4.2 (iPhone13,3)",19,1.0,0.684211,1,0,1,1,0,3.0,1
2318,19,US,"iOS 14.6 (iPhone13,3)",8,1.0,0.473684,1,0,1,1,0,3.0,1
2541,19,US,"iOS 14.6 (iPhone13,3)",14,1.0,0.736842,1,0,1,1,0,3.0,1
2803,19,US,"iOS 14.6 (iPhone13,3)",11,1.0,0.736842,1,0,1,1,0,3.0,1
2925,19,US,"iOS 14.6 (iPhone13,3)",17,1.0,0.684211,1,0,1,1,0,3.0,1
2969,19,US,"iOS 14.6 (iPhone13,3)",20,1.0,0.368421,1,0,1,1,0,3.0,1
2984,19,US,"iOS 14.6 (iPhone13,3)",6,1.0,0.578947,1,0,1,1,0,3.0,1
3003,19,US,"iOS 14.6 (iPhone13,3)",20,1.0,0.473684,1,0,1,1,0,3.0,1
3061,19,US,Windows 10 (10.0.19042; x64; AppX),8,1.0,0.842105,1,0,1,1,0,3.0,1
3119,19,US,"iOS 14.6 (iPhone13,3)",20,1.0,0.578947,1,0,1,1,0,3.0,1
3163,19,US,"iOS 14.8 (iPhone13,3)",14,1.0,0.473684,1,0,1,1,0,3.0,1
3184,19,US,"iOS 14.8 (iPhone13,3)",20,1.0,0.684211,1,0,1,1,0,3.0,1
3259,19,US,"iOS 14.8 (iPhone13,3)",19,1.0,0.789474,1,0,1,1,0,3.0,1
3414,19,US,"iOS 15.1.1 (iPhone13,3)",14,1.0,0.631579,1,0,1,1,0,3.0,1
3987,19,US,"iOS 15.1.1 (iPhone13,3)",6,1.0,0.578947,1,0,1,1,0,3.0,1
4053,19,US,"iOS 15.1.1 (iPhone13,3)",18,1.0,0.842105,1,0,1,1,0,3.0,1
4089,19,US,"iOS 15.1.1 (iPhone13,3)",8,1.0,0.789474,1,0,1,1,0,3.0,1
4121,19,US,"iOS 15.1.1 (iPhone13,3)",9,1.0,0.473684,1,0,1,1,0,3.0,1
4212,19,US,"iOS 15.3.1 (iPhone13,3)",6,1.0,0.473684,1,0,1,1,0,3.0,1
4296,19,US,"iOS 15.3.1 (iPhone13,3)",19,1.0,0.421053,1,0,1,1,0,3.0,1
4436,19,US,"iOS 15.4.1 (iPhone13,3)",16,1.0,0.473684,1,0,1,1,0,3.0,1
4516,19,US,"iOS 15.4.1 (iPhone13,3)",19,1.0,0.947368,1,0,1,1,0,3.0,1
4858,19,US,"iOS 15.5 (iPhone14,2)",8,1.0,0.578947,1,0,1,1,0,3.0,1
5016,19,US,"iOS 15.6.1 (iPhone14,2)",7,1.0,0.631579,1,0,1,1,0,3.0,1
5046,19,US,"iOS 15.6.1 (iPhone14,2)",15,1.0,0.263158,1,0,1,1,0,3.0,1
5110,19,US,"iOS 15.6.1 (iPhone14,2)",21,1.0,0.631579,1,0,1,1,0,3.0,1
5186,19,US,"iOS 15.6.1 (iPhone14,2)",19,1.0,0.684211,1,0,1,1,0,3.0,1
5656,19,IN,ios,15,0.105263,0.421053,0,1,1,1,0,3.0,0
77,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",9,1.0,0.388889,1,0,1,1,0,3.0,1
314,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,1.0,0.444444,1,0,1,1,0,3.0,1
688,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",19,1.0,0.722222,1,0,1,1,0,3.0,1
693,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",9,1.0,0.444444,1,0,1,1,0,3.0,1
869,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.722222,1,0,1,1,0,3.0,1
901,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",10,1.0,0.277778,1,0,1,1,0,3.0,1
999,18,US,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",11,1.0,0.388889,1,0,1,1,0,3.0,1
1385,18,US,"iOS 14.2.1 (iPhone13,3)",19,1.0,0.555556,1,0,1,1,0,3.0,1
1451,18,US,"iOS 14.2.1 (iPhone13,3)",22,1.0,0.555556,1,0,1,1,0,3.0,1
1621,18,US,"iOS 14.4 (iPhone13,3)",18,1.0,0.444444,1,0,1,1,0,3.0,1
1824,18,US,"iOS 14.4 (iPhone13,3)",6,1.0,0.333333,1,0,1,1,0,3.0,1
1855,18,US,"iOS 14.4 (iPhone13,3)",18,1.0,0.666667,1,0,1,1,0,3.0,1
1913,18,US,"iOS 14.4.2 (iPhone13,3)",20,1.0,0.888889,1,0,1,1,0,3.0,1
1955,18,US,"iOS 14.4.2 (iPhone13,3)",10,1.0,0.5,1,0,1,1,0,3.0,1
2003,18,US,"iOS 14.4.2 (iPhone13,3)",6,1.0,0.722222,1,0,1,1,0,3.0,1
2067,18,US,"iOS 14.4.2 (iPhone13,3)",17,1.0,0.444444,1,0,1,1,0,3.0,1
2082,18,US,"iOS 14.4.2 (iPhone13,3)",7,1.0,0.5,1,0,1,1,0,3.0,1
2193,18,US,"iOS 14.4.2 (iPhone13,3)",22,1.0,0.666667,1,0,1,1,0,3.0,1
2281,18,US,"iOS 14.4.2 (iPhone13,3)",10,1.0,0.611111,1,0,1,1,0,3.0,1
2335,18,US,"iOS 14.6 (iPhone13,3)",8,1.0,0.555556,1,0,1,1,0,3.0,1
2401,18,US,"iOS 14.6 (iPhone13,3)",21,1.0,0.5,1,0,1,1,0,3.0,1
2570,18,US,"iOS 14.6 (iPhone13,3)",19,1.0,0.611111,1,0,1,1,0,3.0,1
2698,18,US,"iOS 14.6 (iPhone13,3)",8,1.0,0.388889,1,0,1,1,0,3.0,1
2777,18,US,"iOS 14.6 (iPhone13,3)",7,1.0,0.555556,1,0,1,1,0,3.0,1
2784,18,US,"iOS 14.6 (iPhone13,3)",6,1.0,0.5,1,0,1,1,0,3.0,1
2795,18,US,"iOS 14.6 (iPhone13,3)",18,1.0,0.611111,1,0,1,1,0,3.0,1
2893,18,US,"iOS 14.6 (iPhone13,3)",6,1.0,0.611111,1,0,1,1,0,3.0,1
2900,18,US,"iOS 14.6 (iPhone13,3)",21,1.0,0.444444,1,0,1,1,0,3.0,1
3206,18,US,"iOS 14.8 (iPhone13,3)",6,1.0,0.666667,1,0,1,1,0,3.0,1
3377,18,US,"iOS 14.8 (iPhone13,3)",6,1.0,0.611111,1,0,1,1,0,3.0,1
3459,18,US,"iOS 15.1.1 (iPhone13,3)",20,1.0,0.944444,1,0,1,1,0,3.0,1
3482,18,US,"iOS 15.1.1 (iPhone13,3)",6,1.0,0.888889,1,0,1,1,0,3.0,1
3483,18,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,0.5,1,0,1,1,0,3.0,1
3907,18,US,"iOS 15.1.1 (iPhone13,3)",20,1.0,0.5,1,0,1,1,0,3.0,1
4018,18,US,"iOS 15.1.1 (iPhone13,3)",8,1.0,0.5,1,0,1,1,0,3.0,1
4083,18,US,"iOS 15.1.1 (iPhone13,3)",17,1.0,0.5,1,0,1,1,0,3.0,1
4181,18,US,"iOS 15.3.1 (iPhone13,3)",0,1.0,0.833333,1,0,1,1,0,3.0,1
4367,18,US,"iOS 15.3.1 (iPhone13,3)",7,1.0,0.611111,1,0,1,1,0,3.0,1
4464,18,US,"iOS 15.4.1 (iPhone13,3)",19,1.0,0.888889,1,0,1,1,0,3.0,1
4484,18,US,"iOS 15.4.1 (iPhone13,3)",21,1.0,0.611111,1,0,1,1,0,3.0,1
4588,18,US,"iOS 15.4.1 (iPhone13,3)",16,1.0,0.444444,1,0,1,1,0,3.0,1
4651,18,US,"iOS 15.4.1 (iPhone13,3)",18,1.0,0.444444,1,0,1,1,0,3.0,1
